krog,varianta,faza,vzorec,komponenta,cpu_raw,mem_raw
4,A-izhodisce,obremenitev,1,elasticsearch,12.54,1.978GiB
4,A-izhodisce,obremenitev,1,kibana,5.75,664.1MiB
4,A-izhodisce,obremenitev,1,logstash,19.18,765.5MiB
4,A-izhodisce,obremenitev,1,alertmanager,1.50,19.97MiB
4,A-izhodisce,obremenitev,2,prometheus,0.29,54.8MiB
4,A-izhodisce,obremenitev,2,node-exporter,0.00,9.262MiB
4,A-izhodisce,obremenitev,2,cadvisor,3.56,44.4MiB
4,A-izhodisce,obremenitev,2,grafana,0.08,53.49MiB
4,A-izhodisce,obremenitev,2,elasticsearch,5.62,1.978GiB
4,A-izhodisce,obremenitev,2,kibana,7.16,664.1MiB
4,A-izhodisce,obremenitev,2,logstash,31.87,801.9MiB
4,A-izhodisce,obremenitev,2,alertmanager,0.24,19.97MiB
4,A-izhodisce,obremenitev,3,prometheus,0.00,54.79MiB
4,A-izhodisce,obremenitev,3,node-exporter,0.00,9.262MiB
4,A-izhodisce,obremenitev,3,cadvisor,2.57,44.4MiB
4,A-izhodisce,obremenitev,3,grafana,0.06,53.49MiB
4,A-izhodisce,obremenitev,3,elasticsearch,4.76,1.978GiB
4,A-izhodisce,obremenitev,3,kibana,5.31,664.1MiB
4,A-izhodisce,obremenitev,3,logstash,13.48,802.1MiB
4,A-izhodisce,obremenitev,3,alertmanager,0.13,19.97MiB
4,A-izhodisce,obremenitev,4,prometheus,0.00,54.79MiB
4,A-izhodisce,obremenitev,4,node-exporter,0.00,9.457MiB
4,A-izhodisce,obremenitev,4,cadvisor,2.71,45.6MiB
4,A-izhodisce,obremenitev,4,grafana,0.10,53.49MiB
4,A-izhodisce,obremenitev,4,elasticsearch,5.88,1.978GiB
4,A-izhodisce,obremenitev,4,kibana,6.54,664.1MiB
4,A-izhodisce,obremenitev,4,logstash,37.70,802.5MiB
4,A-izhodisce,obremenitev,4,alertmanager,0.49,19.98MiB
4,A-izhodisce,obremenitev,5,prometheus,0.00,54.79MiB
4,A-izhodisce,obremenitev,5,node-exporter,0.00,9.457MiB
4,A-izhodisce,obremenitev,5,cadvisor,1.69,45.8MiB
4,A-izhodisce,obremenitev,5,grafana,0.17,53.49MiB
4,A-izhodisce,obremenitev,5,elasticsearch,6.10,1.978GiB
4,A-izhodisce,obremenitev,5,kibana,6.22,664.1MiB
4,A-izhodisce,obremenitev,5,logstash,16.82,802.6MiB
4,A-izhodisce,obremenitev,5,alertmanager,0.19,19.98MiB
4,A-izhodisce,obremenitev,6,prometheus,0.00,54.8MiB
4,A-izhodisce,obremenitev,6,node-exporter,0.00,9.457MiB
4,A-izhodisce,obremenitev,6,cadvisor,1.41,45.84MiB
4,A-izhodisce,obremenitev,6,grafana,0.09,53.49MiB
4,A-izhodisce,obremenitev,6,elasticsearch,5.28,1.978GiB
4,A-izhodisce,obremenitev,6,kibana,7.48,664.1MiB
4,A-izhodisce,obremenitev,6,logstash,12.07,802.8MiB
4,A-izhodisce,obremenitev,6,alertmanager,0.14,19.98MiB
4,A-izhodisce,obremenitev,7,prometheus,0.06,54.79MiB
4,A-izhodisce,obremenitev,7,node-exporter,0.00,9.305MiB
4,A-izhodisce,obremenitev,7,cadvisor,4.08,46.47MiB
4,A-izhodisce,obremenitev,7,grafana,0.14,53.49MiB
4,A-izhodisce,obremenitev,7,elasticsearch,7.63,1.978GiB
4,A-izhodisce,obremenitev,7,kibana,10.30,664.1MiB
4,A-izhodisce,obremenitev,7,logstash,18.26,802.8MiB
4,A-izhodisce,obremenitev,7,alertmanager,0.78,19.98MiB
4,A-izhodisce,obremenitev,8,prometheus,0.31,54.9MiB
4,A-izhodisce,obremenitev,8,node-exporter,0.00,9.305MiB
4,A-izhodisce,obremenitev,8,cadvisor,3.47,46.48MiB
4,A-izhodisce,obremenitev,8,grafana,2.70,53.52MiB
4,A-izhodisce,obremenitev,8,elasticsearch,7.10,1.978GiB
4,A-izhodisce,obremenitev,8,kibana,9.98,664.1MiB
4,A-izhodisce,obremenitev,8,logstash,39.33,802.9MiB
4,A-izhodisce,obremenitev,8,alertmanager,0.50,19.98MiB
4,A-izhodisce,obremenitev,9,prometheus,0.00,54.79MiB
4,A-izhodisce,obremenitev,9,node-exporter,0.00,9.305MiB
4,A-izhodisce,obremenitev,9,cadvisor,1.51,46.46MiB
4,A-izhodisce,obremenitev,9,grafana,0.06,53.52MiB
4,A-izhodisce,obremenitev,9,elasticsearch,4.21,1.978GiB
4,A-izhodisce,obremenitev,9,kibana,6.12,664.1MiB
4,A-izhodisce,obremenitev,9,logstash,14.11,803MiB
4,A-izhodisce,obremenitev,9,alertmanager,0.12,19.98MiB
4,A-izhodisce,obremenitev,10,prometheus,0.00,54.8MiB
4,A-izhodisce,obremenitev,10,node-exporter,0.00,9.051MiB
4,A-izhodisce,obremenitev,10,cadvisor,2.52,46.47MiB
4,A-izhodisce,obremenitev,10,grafana,0.06,53.52MiB
4,A-izhodisce,obremenitev,10,elasticsearch,6.63,1.978GiB
4,A-izhodisce,obremenitev,10,kibana,7.53,664.1MiB
4,A-izhodisce,obremenitev,10,logstash,15.38,803.1MiB
4,A-izhodisce,obremenitev,10,alertmanager,0.93,20.23MiB
4,B-brez-stdout,mirovanje,1,prometheus,0.00,55.52MiB
4,B-brez-stdout,mirovanje,1,node-exporter,0.00,9.441MiB
4,B-brez-stdout,mirovanje,1,cadvisor,1.97,45.65MiB
4,B-brez-stdout,mirovanje,1,grafana,0.08,53.52MiB
4,B-brez-stdout,mirovanje,1,elasticsearch,1.25,1.978GiB
4,B-brez-stdout,mirovanje,1,kibana,3.43,664.1MiB
4,B-brez-stdout,mirovanje,1,logstash,1.51,637.8MiB
4,B-brez-stdout,mirovanje,1,alertmanager,0.11,19.89MiB
4,B-brez-stdout,mirovanje,2,prometheus,0.00,55.75MiB
4,B-brez-stdout,mirovanje,2,node-exporter,0.00,9.441MiB
4,B-brez-stdout,mirovanje,2,cadvisor,1.80,45.65MiB
4,B-brez-stdout,mirovanje,2,grafana,0.06,53.52MiB
4,B-brez-stdout,mirovanje,2,elasticsearch,1.53,1.978GiB
4,B-brez-stdout,mirovanje,2,kibana,4.22,664.1MiB
4,B-brez-stdout,mirovanje,2,logstash,1.60,637.8MiB
4,B-brez-stdout,mirovanje,2,alertmanager,0.12,19.89MiB
4,B-brez-stdout,mirovanje,3,prometheus,0.02,55.76MiB
4,B-brez-stdout,mirovanje,3,node-exporter,0.00,9.441MiB
4,B-brez-stdout,mirovanje,3,cadvisor,3.08,47.34MiB
4,B-brez-stdout,mirovanje,3,grafana,0.05,53.52MiB
4,B-brez-stdout,mirovanje,3,elasticsearch,0.70,1.978GiB
4,B-brez-stdout,mirovanje,3,kibana,3.96,664.1MiB
4,B-brez-stdout,mirovanje,3,logstash,1.71,637.8MiB
4,B-brez-stdout,mirovanje,3,alertmanager,0.15,19.89MiB
4,B-brez-stdout,mirovanje,4,prometheus,0.00,55.76MiB
4,B-brez-stdout,mirovanje,4,node-exporter,0.00,9.488MiB
4,B-brez-stdout,mirovanje,4,cadvisor,1.64,47.34MiB
4,B-brez-stdout,mirovanje,4,grafana,0.17,53.52MiB
4,B-brez-stdout,mirovanje,4,elasticsearch,0.95,1.978GiB
4,B-brez-stdout,mirovanje,4,kibana,4.13,664.3MiB
4,B-brez-stdout,mirovanje,4,logstash,1.38,637.9MiB
4,B-brez-stdout,mirovanje,4,alertmanager,0.14,19.98MiB
4,B-brez-stdout,mirovanje,5,prometheus,0.10,55.76MiB
4,B-brez-stdout,mirovanje,5,node-exporter,0.00,9.488MiB
4,B-brez-stdout,mirovanje,5,cadvisor,2.13,47.35MiB
4,B-brez-stdout,mirovanje,5,grafana,0.21,53.52MiB
4,B-brez-stdout,mirovanje,5,elasticsearch,1.12,1.978GiB
4,B-brez-stdout,mirovanje,5,kibana,4.64,664.3MiB
4,B-brez-stdout,mirovanje,5,logstash,1.39,637.9MiB
4,B-brez-stdout,mirovanje,5,alertmanager,0.12,19.98MiB
4,B-brez-stdout,mirovanje,6,prometheus,0.42,55.76MiB
4,B-brez-stdout,mirovanje,6,node-exporter,1.53,9.051MiB
4,B-brez-stdout,mirovanje,6,cadvisor,1.29,45.64MiB
4,B-brez-stdout,mirovanje,6,grafana,0.05,53.52MiB
4,B-brez-stdout,mirovanje,6,elasticsearch,1.30,1.978GiB
4,B-brez-stdout,mirovanje,6,kibana,3.69,664.3MiB
4,B-brez-stdout,mirovanje,6,logstash,1.54,637.9MiB
4,B-brez-stdout,mirovanje,6,alertmanager,0.16,19.98MiB
4,B-brez-stdout,mirovanje,7,prometheus,0.09,55.76MiB
4,B-brez-stdout,mirovanje,7,node-exporter,0.00,9.051MiB
4,B-brez-stdout,mirovanje,7,cadvisor,1.80,45.64MiB
4,B-brez-stdout,mirovanje,7,grafana,0.20,53.52MiB
4,B-brez-stdout,mirovanje,7,elasticsearch,0.87,1.978GiB
4,B-brez-stdout,mirovanje,7,kibana,4.10,664.3MiB
4,B-brez-stdout,mirovanje,7,logstash,1.33,638MiB
4,B-brez-stdout,mirovanje,7,alertmanager,0.19,20.63MiB
4,B-brez-stdout,mirovanje,8,prometheus,0.01,55.76MiB
4,B-brez-stdout,mirovanje,8,node-exporter,0.00,9.051MiB
4,B-brez-stdout,mirovanje,8,cadvisor,2.88,45.64MiB
4,B-brez-stdout,mirovanje,8,grafana,0.04,53.52MiB
4,B-brez-stdout,mirovanje,8,elasticsearch,1.32,1.978GiB
4,B-brez-stdout,mirovanje,8,kibana,4.99,664.3MiB
4,B-brez-stdout,mirovanje,8,logstash,1.35,638MiB
4,B-brez-stdout,mirovanje,8,alertmanager,0.14,20.63MiB
4,B-brez-stdout,mirovanje,9,prometheus,0.55,55.77MiB
4,B-brez-stdout,mirovanje,9,node-exporter,1.37,9.051MiB
4,B-brez-stdout,mirovanje,9,cadvisor,1.86,43.28MiB
4,B-brez-stdout,mirovanje,9,grafana,0.11,53.52MiB
4,B-brez-stdout,mirovanje,9,elasticsearch,0.65,1.978GiB
4,B-brez-stdout,mirovanje,9,kibana,3.88,664.3MiB
4,B-brez-stdout,mirovanje,9,logstash,1.15,638MiB
4,B-brez-stdout,mirovanje,9,alertmanager,0.23,20.63MiB
4,B-brez-stdout,mirovanje,10,prometheus,0.03,55.76MiB
4,B-brez-stdout,mirovanje,10,node-exporter,0.00,9.051MiB
4,B-brez-stdout,mirovanje,10,cadvisor,2.20,43.47MiB
4,B-brez-stdout,mirovanje,10,grafana,0.02,53.52MiB
4,B-brez-stdout,mirovanje,10,elasticsearch,1.00,1.978GiB
4,B-brez-stdout,mirovanje,10,kibana,4.20,664.3MiB
4,B-brez-stdout,mirovanje,10,logstash,1.23,638MiB
4,B-brez-stdout,mirovanje,10,alertmanager,0.21,20.66MiB
4,B-brez-stdout,obremenitev,1,prometheus,0.00,55.77MiB
4,B-brez-stdout,obremenitev,1,node-exporter,0.00,9.082MiB
4,B-brez-stdout,obremenitev,1,cadvisor,1.68,46.07MiB
4,B-brez-stdout,obremenitev,1,grafana,0.16,53.53MiB
4,B-brez-stdout,obremenitev,1,elasticsearch,3.68,1.978GiB
4,B-brez-stdout,obremenitev,1,kibana,5.11,664.4MiB
4,B-brez-stdout,obremenitev,1,logstash,6.02,762.4MiB
4,B-brez-stdout,obremenitev,1,alertmanager,0.29,21.12MiB
4,B-brez-stdout,obremenitev,2,prometheus,0.02,55.78MiB
4,B-brez-stdout,obremenitev,2,node-exporter,2.80,9.152MiB
4,B-brez-stdout,obremenitev,2,cadvisor,2.00,44.48MiB
4,B-brez-stdout,obremenitev,2,grafana,0.02,53.53MiB
4,B-brez-stdout,obremenitev,2,elasticsearch,5.03,1.978GiB
4,B-brez-stdout,obremenitev,2,kibana,7.61,664.4MiB
4,B-brez-stdout,obremenitev,2,logstash,18.54,762.7MiB
4,B-brez-stdout,obremenitev,2,alertmanager,0.76,21.12MiB
4,B-brez-stdout,obremenitev,3,prometheus,0.00,55.77MiB
4,B-brez-stdout,obremenitev,3,node-exporter,0.00,9.152MiB
4,B-brez-stdout,obremenitev,3,cadvisor,2.39,44.48MiB
4,B-brez-stdout,obremenitev,3,grafana,0.23,53.53MiB
4,B-brez-stdout,obremenitev,3,elasticsearch,3.72,1.978GiB
4,B-brez-stdout,obremenitev,3,kibana,6.05,664.4MiB
4,B-brez-stdout,obremenitev,3,logstash,8.88,762.8MiB
4,B-brez-stdout,obremenitev,3,alertmanager,0.18,21.12MiB
4,B-brez-stdout,obremenitev,4,prometheus,0.00,55.79MiB
4,B-brez-stdout,obremenitev,4,node-exporter,0.00,9.152MiB
4,B-brez-stdout,obremenitev,4,cadvisor,4.15,43.68MiB
4,B-brez-stdout,obremenitev,4,grafana,0.05,53.53MiB
4,B-brez-stdout,obremenitev,4,elasticsearch,4.74,1.978GiB
4,B-brez-stdout,obremenitev,4,kibana,5.80,664.4MiB
4,B-brez-stdout,obremenitev,4,logstash,14.80,763.1MiB
4,B-brez-stdout,obremenitev,4,alertmanager,0.15,21.12MiB
4,B-brez-stdout,obremenitev,5,prometheus,0.23,55.83MiB
4,B-brez-stdout,obremenitev,5,node-exporter,0.00,9.242MiB
4,B-brez-stdout,obremenitev,5,cadvisor,1.73,44.38MiB
4,B-brez-stdout,obremenitev,5,grafana,0.07,53.53MiB
4,B-brez-stdout,obremenitev,5,elasticsearch,4.28,1.978GiB
4,B-brez-stdout,obremenitev,5,kibana,6.00,664.4MiB
4,B-brez-stdout,obremenitev,5,logstash,9.56,763.3MiB
4,B-brez-stdout,obremenitev,5,alertmanager,0.20,21.12MiB
4,B-brez-stdout,obremenitev,6,prometheus,0.00,55.83MiB
4,B-brez-stdout,obremenitev,6,node-exporter,0.00,9.242MiB
4,B-brez-stdout,obremenitev,6,cadvisor,2.25,44.32MiB
4,B-brez-stdout,obremenitev,6,grafana,0.04,53.53MiB
4,B-brez-stdout,obremenitev,6,elasticsearch,5.18,1.978GiB
4,B-brez-stdout,obremenitev,6,kibana,5.90,664.4MiB
4,B-brez-stdout,obremenitev,6,logstash,11.32,763.4MiB
4,B-brez-stdout,obremenitev,6,alertmanager,0.19,21.12MiB
4,B-brez-stdout,obremenitev,7,prometheus,0.00,55.83MiB
4,B-brez-stdout,obremenitev,7,node-exporter,0.00,9.242MiB
4,B-brez-stdout,obremenitev,7,cadvisor,3.06,44.32MiB
4,B-brez-stdout,obremenitev,7,grafana,0.02,53.53MiB
4,B-brez-stdout,obremenitev,7,elasticsearch,5.18,1.978GiB
4,B-brez-stdout,obremenitev,7,kibana,5.56,664.4MiB
4,B-brez-stdout,obremenitev,7,logstash,8.76,764.9MiB
4,B-brez-stdout,obremenitev,7,alertmanager,0.16,21.12MiB
4,B-brez-stdout,obremenitev,8,prometheus,0.00,55.85MiB
4,B-brez-stdout,obremenitev,8,node-exporter,0.00,8.906MiB
4,B-brez-stdout,obremenitev,8,cadvisor,3.17,44.32MiB
4,B-brez-stdout,obremenitev,8,grafana,0.21,53.53MiB
4,B-brez-stdout,obremenitev,8,elasticsearch,6.06,1.978GiB
4,B-brez-stdout,obremenitev,8,kibana,7.95,664.4MiB
4,B-brez-stdout,obremenitev,8,logstash,16.17,765MiB
4,B-brez-stdout,obremenitev,8,alertmanager,0.60,21.12MiB
4,B-brez-stdout,obremenitev,9,prometheus,0.39,55.85MiB
4,B-brez-stdout,obremenitev,9,node-exporter,0.00,8.906MiB
4,B-brez-stdout,obremenitev,9,cadvisor,2.11,44.32MiB
4,B-brez-stdout,obremenitev,9,grafana,0.69,53.53MiB
4,B-brez-stdout,obremenitev,9,elasticsearch,4.70,1.978GiB
4,B-brez-stdout,obremenitev,9,kibana,6.49,664.4MiB
4,B-brez-stdout,obremenitev,9,logstash,15.12,765.9MiB
4,B-brez-stdout,obremenitev,9,alertmanager,0.19,21.12MiB
4,B-brez-stdout,obremenitev,10,prometheus,0.16,55.85MiB
4,B-brez-stdout,obremenitev,10,node-exporter,0.00,8.906MiB
4,B-brez-stdout,obremenitev,10,cadvisor,3.34,44.31MiB
4,B-brez-stdout,obremenitev,10,grafana,0.13,53.53MiB
4,B-brez-stdout,obremenitev,10,elasticsearch,9.13,1.978GiB
4,B-brez-stdout,obremenitev,10,kibana,12.47,664.4MiB
4,B-brez-stdout,obremenitev,10,logstash,23.93,767.6MiB
4,B-brez-stdout,obremenitev,10,alertmanager,0.28,21.12MiB
4,C-samo-filter,mirovanje,1,prometheus,0.99,56.68MiB
4,C-samo-filter,mirovanje,1,node-exporter,0.00,9.18MiB
4,C-samo-filter,mirovanje,1,cadvisor,3.15,45.52MiB
4,C-samo-filter,mirovanje,1,grafana,0.10,53.5MiB
4,C-samo-filter,mirovanje,1,elasticsearch,4.04,1.978GiB
4,C-samo-filter,mirovanje,1,kibana,11.32,664.7MiB
4,C-samo-filter,mirovanje,1,logstash,12.56,703.2MiB
4,C-samo-filter,mirovanje,1,alertmanager,0.94,20.31MiB
4,C-samo-filter,mirovanje,2,prometheus,0.32,56.68MiB
4,C-samo-filter,mirovanje,2,node-exporter,0.00,9.18MiB
4,C-samo-filter,mirovanje,2,cadvisor,4.39,45.51MiB
4,C-samo-filter,mirovanje,2,grafana,0.19,53.5MiB
4,C-samo-filter,mirovanje,2,elasticsearch,7.19,1.978GiB
4,C-samo-filter,mirovanje,2,kibana,13.48,664.7MiB
4,C-samo-filter,mirovanje,2,logstash,13.21,707.7MiB
4,C-samo-filter,mirovanje,2,alertmanager,0.31,20.31MiB
4,C-samo-filter,mirovanje,3,prometheus,1.78,56.68MiB
4,C-samo-filter,mirovanje,3,node-exporter,0.00,9.18MiB
4,C-samo-filter,mirovanje,3,cadvisor,13.04,45.52MiB
4,C-samo-filter,mirovanje,3,grafana,0.03,53.5MiB
4,C-samo-filter,mirovanje,3,elasticsearch,4.64,1.978GiB
4,C-samo-filter,mirovanje,3,kibana,17.44,664.7MiB
4,C-samo-filter,mirovanje,3,logstash,12.80,709.1MiB
4,C-samo-filter,mirovanje,3,alertmanager,0.35,20.31MiB
4,C-samo-filter,mirovanje,4,prometheus,0.24,56.68MiB
4,C-samo-filter,mirovanje,4,node-exporter,0.00,9.43MiB
4,C-samo-filter,mirovanje,4,cadvisor,1.71,45.51MiB
4,C-samo-filter,mirovanje,4,grafana,0.01,53.5MiB
4,C-samo-filter,mirovanje,4,elasticsearch,0.98,1.978GiB
4,C-samo-filter,mirovanje,4,kibana,5.87,664.7MiB
4,C-samo-filter,mirovanje,4,logstash,25.07,742.1MiB
4,C-samo-filter,mirovanje,4,alertmanager,0.24,20.31MiB
4,C-samo-filter,mirovanje,5,prometheus,0.27,56.68MiB
4,C-samo-filter,mirovanje,5,node-exporter,0.00,9.43MiB
4,C-samo-filter,mirovanje,5,cadvisor,3.29,45.53MiB
4,C-samo-filter,mirovanje,5,grafana,0.02,53.5MiB
4,C-samo-filter,mirovanje,5,elasticsearch,1.31,1.978GiB
4,C-samo-filter,mirovanje,5,kibana,5.41,664.7MiB
4,C-samo-filter,mirovanje,5,logstash,7.61,742.4MiB
4,C-samo-filter,mirovanje,5,alertmanager,0.37,20.31MiB
4,C-samo-filter,mirovanje,6,prometheus,0.70,56.68MiB
4,C-samo-filter,mirovanje,6,node-exporter,0.00,9.43MiB
4,C-samo-filter,mirovanje,6,cadvisor,2.20,45.54MiB
4,C-samo-filter,mirovanje,6,grafana,0.10,53.5MiB
4,C-samo-filter,mirovanje,6,elasticsearch,1.21,1.978GiB
4,C-samo-filter,mirovanje,6,kibana,5.10,664.7MiB
4,C-samo-filter,mirovanje,6,logstash,7.61,742.6MiB
4,C-samo-filter,mirovanje,6,alertmanager,0.18,20.31MiB
4,C-samo-filter,mirovanje,7,prometheus,0.00,56.68MiB
4,C-samo-filter,mirovanje,7,node-exporter,0.00,9.445MiB
4,C-samo-filter,mirovanje,7,cadvisor,2.33,45.54MiB
4,C-samo-filter,mirovanje,7,grafana,0.07,53.5MiB
4,C-samo-filter,mirovanje,7,elasticsearch,0.77,1.978GiB
4,C-samo-filter,mirovanje,7,kibana,3.20,664.7MiB
4,C-samo-filter,mirovanje,7,logstash,2.91,743.1MiB
4,C-samo-filter,mirovanje,7,alertmanager,0.41,20.31MiB
4,C-samo-filter,mirovanje,8,prometheus,0.00,56.68MiB
4,C-samo-filter,mirovanje,8,node-exporter,0.00,9.445MiB
4,C-samo-filter,mirovanje,8,cadvisor,3.07,45.66MiB
4,C-samo-filter,mirovanje,8,grafana,0.77,53.5MiB
4,C-samo-filter,mirovanje,8,elasticsearch,1.33,1.978GiB
4,C-samo-filter,mirovanje,8,kibana,5.47,664.7MiB
4,C-samo-filter,mirovanje,8,logstash,3.32,743.4MiB
4,C-samo-filter,mirovanje,8,alertmanager,0.09,20.31MiB
4,C-samo-filter,mirovanje,9,prometheus,0.71,56.68MiB
4,C-samo-filter,mirovanje,9,node-exporter,0.00,9.445MiB
4,C-samo-filter,mirovanje,9,cadvisor,2.09,45.54MiB
4,C-samo-filter,mirovanje,9,grafana,0.21,53.5MiB
4,C-samo-filter,mirovanje,9,elasticsearch,1.16,1.978GiB
4,C-samo-filter,mirovanje,9,kibana,5.80,664.7MiB
4,C-samo-filter,mirovanje,9,logstash,3.33,743.4MiB
4,C-samo-filter,mirovanje,9,alertmanager,0.20,20.31MiB
4,C-samo-filter,mirovanje,10,prometheus,0.00,56.68MiB
4,C-samo-filter,mirovanje,10,node-exporter,0.00,9.512MiB
4,C-samo-filter,mirovanje,10,cadvisor,1.92,45.57MiB
4,C-samo-filter,mirovanje,10,grafana,0.04,53.5MiB
4,C-samo-filter,mirovanje,10,elasticsearch,1.42,1.978GiB
4,C-samo-filter,mirovanje,10,kibana,5.05,664.7MiB
4,C-samo-filter,mirovanje,10,logstash,1.68,743.5MiB
4,C-samo-filter,mirovanje,10,alertmanager,0.23,20.31MiB
4,C-samo-filter,obremenitev,1,prometheus,0.10,54.21MiB
4,C-samo-filter,obremenitev,1,node-exporter,0.00,9.316MiB
4,C-samo-filter,obremenitev,1,cadvisor,1.69,45.34MiB
4,C-samo-filter,obremenitev,1,grafana,0.13,53.5MiB
4,C-samo-filter,obremenitev,1,elasticsearch,3.56,1.979GiB
4,C-samo-filter,obremenitev,1,kibana,8.15,664.8MiB
4,C-samo-filter,obremenitev,1,logstash,13.06,820.1MiB
4,C-samo-filter,obremenitev,1,alertmanager,0.19,20.31MiB
4,C-samo-filter,obremenitev,2,prometheus,0.03,54.23MiB
4,C-samo-filter,obremenitev,2,node-exporter,0.00,9.316MiB
4,C-samo-filter,obremenitev,2,cadvisor,2.25,45.47MiB
4,C-samo-filter,obremenitev,2,grafana,0.17,53.5MiB
4,C-samo-filter,obremenitev,2,elasticsearch,4.60,1.979GiB
4,C-samo-filter,obremenitev,2,kibana,5.91,664.8MiB
4,C-samo-filter,obremenitev,2,logstash,21.63,821.6MiB
4,C-samo-filter,obremenitev,2,alertmanager,0.14,20.31MiB
4,C-samo-filter,obremenitev,3,prometheus,0.03,54.22MiB
4,C-samo-filter,obremenitev,3,node-exporter,0.00,9.391MiB
4,C-samo-filter,obremenitev,3,cadvisor,2.46,45.35MiB
4,C-samo-filter,obremenitev,3,grafana,0.09,53.5MiB
4,C-samo-filter,obremenitev,3,elasticsearch,2.92,1.979GiB
4,C-samo-filter,obremenitev,3,kibana,5.53,664.8MiB
4,C-samo-filter,obremenitev,3,logstash,7.06,821.9MiB
4,C-samo-filter,obremenitev,3,alertmanager,0.34,20.32MiB
4,C-samo-filter,obremenitev,4,prometheus,0.06,54.22MiB
4,C-samo-filter,obremenitev,4,node-exporter,0.00,9.391MiB
4,C-samo-filter,obremenitev,4,cadvisor,2.53,45.35MiB
4,C-samo-filter,obremenitev,4,grafana,0.14,53.5MiB
4,C-samo-filter,obremenitev,4,elasticsearch,6.00,1.979GiB
4,C-samo-filter,obremenitev,4,kibana,8.07,664.8MiB
4,C-samo-filter,obremenitev,4,logstash,19.07,822.3MiB
4,C-samo-filter,obremenitev,4,alertmanager,0.21,20.32MiB
4,C-samo-filter,obremenitev,5,prometheus,0.51,54.23MiB
4,C-samo-filter,obremenitev,5,node-exporter,2.04,9.445MiB
4,C-samo-filter,obremenitev,5,cadvisor,2.47,45.38MiB
4,C-samo-filter,obremenitev,5,grafana,0.19,53.5MiB
4,C-samo-filter,obremenitev,5,elasticsearch,5.20,1.979GiB
4,C-samo-filter,obremenitev,5,kibana,7.54,664.8MiB
4,C-samo-filter,obremenitev,5,logstash,25.27,822.6MiB
4,C-samo-filter,obremenitev,5,alertmanager,0.41,20.45MiB
4,C-samo-filter,obremenitev,6,prometheus,0.08,54.22MiB
4,C-samo-filter,obremenitev,6,node-exporter,0.00,9.445MiB
4,C-samo-filter,obremenitev,6,cadvisor,3.19,45.37MiB
4,C-samo-filter,obremenitev,6,grafana,0.22,53.5MiB
4,C-samo-filter,obremenitev,6,elasticsearch,8.07,1.979GiB
4,C-samo-filter,obremenitev,6,kibana,11.41,664.8MiB
4,C-samo-filter,obremenitev,6,logstash,23.97,822.5MiB
4,C-samo-filter,obremenitev,6,alertmanager,0.39,20.32MiB
4,C-samo-filter,obremenitev,7,prometheus,0.00,54.22MiB
4,C-samo-filter,obremenitev,7,node-exporter,0.00,9.445MiB
4,C-samo-filter,obremenitev,7,cadvisor,2.44,45.38MiB
4,C-samo-filter,obremenitev,7,grafana,0.14,53.5MiB
4,C-samo-filter,obremenitev,7,elasticsearch,5.97,1.979GiB
4,C-samo-filter,obremenitev,7,kibana,6.93,664.8MiB
4,C-samo-filter,obremenitev,7,logstash,14.56,822.6MiB
4,C-samo-filter,obremenitev,7,alertmanager,0.20,20.32MiB
4,C-samo-filter,obremenitev,8,prometheus,1.01,54.23MiB
4,C-samo-filter,obremenitev,8,node-exporter,2.91,9.504MiB
4,C-samo-filter,obremenitev,8,cadvisor,1.62,46.1MiB
4,C-samo-filter,obremenitev,8,grafana,0.10,53.5MiB
4,C-samo-filter,obremenitev,8,elasticsearch,4.70,1.979GiB
4,C-samo-filter,obremenitev,8,kibana,6.80,664.8MiB
4,C-samo-filter,obremenitev,8,logstash,23.62,822.7MiB
4,C-samo-filter,obremenitev,8,alertmanager,0.18,20.32MiB
4,C-samo-filter,obremenitev,9,prometheus,0.00,54.23MiB
4,C-samo-filter,obremenitev,9,node-exporter,0.00,9.504MiB
4,C-samo-filter,obremenitev,9,cadvisor,1.48,46.25MiB
4,C-samo-filter,obremenitev,9,grafana,0.32,53.5MiB
4,C-samo-filter,obremenitev,9,elasticsearch,4.62,1.979GiB
4,C-samo-filter,obremenitev,9,kibana,6.52,664.8MiB
4,C-samo-filter,obremenitev,9,logstash,16.14,822.8MiB
4,C-samo-filter,obremenitev,9,alertmanager,0.21,20.32MiB
4,C-samo-filter,obremenitev,10,prometheus,0.00,54.23MiB
4,C-samo-filter,obremenitev,10,node-exporter,0.00,9.504MiB
4,C-samo-filter,obremenitev,10,cadvisor,3.51,46.25MiB
4,C-samo-filter,obremenitev,10,grafana,0.12,53.5MiB
4,C-samo-filter,obremenitev,10,elasticsearch,6.14,1.979GiB
4,C-samo-filter,obremenitev,10,kibana,9.37,664.8MiB
4,C-samo-filter,obremenitev,10,logstash,13.23,822.9MiB
4,C-samo-filter,obremenitev,10,alertmanager,0.33,20.32MiB
4,D-oboje,mirovanje,1,prometheus,0.00,54.74MiB
4,D-oboje,mirovanje,1,node-exporter,0.00,9.215MiB
4,D-oboje,mirovanje,1,cadvisor,1.56,44.98MiB
4,D-oboje,mirovanje,1,grafana,0.09,53.52MiB
4,D-oboje,mirovanje,1,elasticsearch,1.34,1.979GiB
4,D-oboje,mirovanje,1,kibana,4.94,665MiB
4,D-oboje,mirovanje,1,logstash,5.57,695.7MiB
4,D-oboje,mirovanje,1,alertmanager,0.22,19.79MiB
